node,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64
Jenn,0.21178243,-0.276791,-0.19678943,0.25323012,-0.3602447,-0.20068327,-0.1916926,-0.043008983,-0.000932615,0.10595646,0.20830868,-0.2579956,-0.16843896,0.39225626,0.14943448,0.62382877,0.0005473549,-0.28317642,-0.19595252,0.38122487,0.170899,0.22277468,0.08670497,-0.18247646,0.13818806,0.18522021,-0.12960713,0.203429,-0.044241335,0.14229642,-0.084965505,-0.09533547,-0.029665168,0.17436276,-0.37428603,-0.025686676,-0.076124914,0.04276893,0.13246544,0.04642121,0.06514844,0.116137184,-0.349261,-0.068909094,0.25568587,-0.26086718,-0.07825212,0.00498135,-0.009583459,0.40522683,-0.010409626,-0.32116595,0.17047343,0.3808877,-0.14637852,-0.27875626,0.3617547,-0.012458839,-0.1725257,-0.0423587,-0.0421601,-0.31775373,0.110663146,0.32257062
Annie,0.39527124,0.20485982,0.30540404,0.32771942,-0.17108378,-0.054354288,-0.07842784,-0.2166472,0.019053752,0.1914574,0.2945932,-0.004832534,-0.031568777,-0.06030386,-0.009137705,0.3644899,0.053568214,0.029732535,-0.27098313,0.18639842,0.17872736,0.34238178,0.08227971,-0.52154344,-0.22252744,0.12357709,0.014084269,0.32596868,0.3361845,-0.17277876,-0.12537423,0.40041468,-0.017204503,0.037101425,-0.42874572,0.13430136,-0.030946903,0.21234915,0.25725526,0.45551795,-0.040967077,0.20587355,-0.11229624,0.30546737,0.14584674,0.1536202,0.03920811,-0.21137749,-0.40822646,-0.033095345,-0.0046117273,0.11268333,0.105418526,-0.016357789,0.16568524,0.13564251,0.28510562,0.20318548,-0.11018846,0.3770035,-0.12854856,-0.47471824,0.056774486,-0.33158797
Fire,0.33818758,-0.24176522,0.33496824,0.419095,-0.08940707,-0.66537046,-0.3277194,0.2463757,-0.16705793,0.3056241,-0.12514919,-0.64879936,0.047757197,0.3736572,0.20043173,0.51028323,-0.3296128,-0.33400583,-0.12901594,0.37356275,0.42305976,0.34872162,-0.18064518,-0.063647635,0.46517834,0.11222497,0.04678795,-0.018307367,-0.04797661,-0.4804133,0.3024041,-0.007319378,-0.16225469,0.024131006,0.20031694,0.009610804,0.10068109,0.119376905,-0.23217279,-0.3095443,-0.19816677,0.24249844,-0.25733176,0.11271769,0.04242625,-0.07749607,0.008207955,0.06115541,0.115971856,0.08700124,0.014591548,-0.069681086,0.20711884,0.5493593,-0.18086152,-0.12893002,0.05232956,0.08870678,-0.30476692,-0.08636993,0.018186888,-0.19974443,0.4659572,0.41518185
Mitch,-0.0070013376,0.22739346,0.18906465,0.2923317,-0.12798505,-0.23922907,0.09415743,0.021709073,-0.18996961,0.0853882,0.15966375,-0.02925747,0.037902854,0.36626035,-0.13435435,0.1663156,-0.24938728,0.009683645,-0.02255733,0.36065343,0.089234024,0.48991996,-0.08532817,-0.45333338,0.055765085,0.38639966,-0.27144426,0.07573526,0.08157773,-0.07270783,0.062458605,-0.041909095,-0.009939892,-0.27982682,-0.1654315,-0.028320722,-0.016315237,-0.2999338,-0.055527568,-0.07742149,0.24345304,-0.024419442,-0.08630388,-0.18719178,0.3451531,-0.47580203,-0.090935156,-0.3568685,-0.036662187,-0.011835413,0.30101037,0.08035368,-0.17693262,0.021812176,0.138232,-0.09898344,0.09052794,0.021625115,0.0789717,0.38125408,0.17852712,-0.06802546,0.21211748,0.013765356
chris,0.0011278015,-0.25118512,0.2641865,0.026306354,0.58318007,-0.3272113,0.017538715,-0.2226967,-0.041182145,0.01957423,0.045202456,-0.11911684,-0.2834295,0.43044448,0.009616826,0.22433569,-0.4786824,-0.09456502,-0.19343238,0.40631053,-0.014944225,0.41135594,0.111683354,-0.2115343,-0.15536736,0.36692593,-0.16282979,-0.018892003,-0.48252517,-0.025911428,0.0026017905,-0.23628667,-0.64430535,-0.21299498,-0.25398976,0.17427751,0.22735584,-0.4276361,0.13544893,-0.012738412,0.20169196,0.019311834,-0.012476702,-0.32054466,0.13459426,-0.25971645,-0.16476947,-0.27474675,-0.35737535,-0.00012926225,-0.0057427827,-0.2681278,-0.24200964,0.1728424,-0.03413544,0.15511873,-0.047586832,0.11784751,-0.094052665,-0.2004948,0.18360743,-0.18478939,0.30985,0.003945032
Patty,0.006519485,-0.2572803,0.3062408,0.038584463,0.2537154,-0.40672657,0.09905032,-0.21496162,0.08404788,-0.20890515,0.14915244,-0.080895774,0.058699224,0.09829592,0.14570329,-0.005919948,-0.23356651,-0.38419995,-0.21384445,0.27323857,0.21073024,0.3763006,0.17389886,-0.48815215,-0.58742726,0.06763576,-0.21134497,0.0011691223,0.18225524,-0.32396612,0.07121377,0.2926013,-0.2053581,0.2461346,0.102818824,0.13491584,0.13134004,-0.11689653,-0.026764505,0.14988115,-0.11713799,-0.1978997,0.24357699,-0.05180549,0.31477967,-0.07577469,-0.31352714,-0.061258946,-0.16702367,0.2384316,-0.055750985,-0.00514526,0.10214011,0.16821115,-0.3845568,0.09454254,-0.028207814,0.020188628,-0.45363706,0.049226567,0.04312763,-0.28144914,0.17578247,0.0690858
BestBuyCustomer,0.25044742,-0.026000554,0.18737423,-0.15126692,0.089107335,0.19105873,0.058291752,-0.042252053,-0.25447097,-0.34459943,0.0020828363,0.1668935,-0.104283415,-0.14250083,0.15778163,0.011608794,-0.30863824,-0.5168877,-0.26959231,0.375486,0.30195308,0.12318764,0.14958228,-0.6208095,0.0041924175,0.3166708,-0.30299804,-0.11723616,0.0066614384,0.026847748,0.18795823,0.28919128,-0.10860477,-0.06168216,-0.02756368,-0.047689177,0.303364,0.084214054,0.2725941,0.15712824,0.21850471,0.19882306,-0.37086287,0.45433286,-0.21741964,-0.44052058,0.21456815,0.05352106,-0.3446834,0.1273082,0.10009407,0.15033899,-0.19789396,0.17415531,-0.11369548,0.16280846,-0.1496784,-0.30019328,0.0026248263,0.09750595,0.09899067,-0.32560313,0.08872702,0.18785986
Tara,-0.20399344,-0.25474265,-0.21503872,0.25878793,0.1545339,-0.21221223,0.23888035,-0.032763623,0.02534862,0.28021184,0.31723574,-0.34736007,0.08898117,-0.31545556,-0.26224113,0.24107793,-0.0863827,0.19901209,-0.16572808,0.12508541,-0.12318499,0.6527795,-0.07544379,-0.35075894,-0.18281092,0.4781591,-0.662393,0.03807889,0.31629345,0.18455978,0.18136692,-0.0021115325,-0.14777222,-0.21733564,-0.122901,-0.1425552,0.15655987,-0.05566142,0.03910653,0.28672203,-0.1791723,-0.04884523,-0.2724509,-0.2444308,0.17492948,-0.08294976,0.09927675,-0.15933807,-0.4750142,-0.04950406,0.18446174,0.058299907,-0.16569078,-0.36913076,-0.23105434,0.1380044,0.34884503,-0.13432868,-0.56287134,0.15013832,-0.25981128,-0.11638925,0.00059966434,0.2554292
Daisy,0.43730205,0.005295677,0.19850358,-0.0001012952,-0.2450156,-0.32409915,0.09471267,0.15684627,-0.057338398,-0.10563477,0.25241852,-0.21107085,0.17763793,-0.05002872,-0.07709153,0.3509383,-0.14138056,0.007339616,0.0051138983,0.1134633,0.027759347,0.15551575,-0.065666996,-0.44412345,-0.20052664,0.30182058,-0.11733056,-0.21580337,0.47642702,-0.27906892,0.05719957,0.049824174,-0.19471288,-0.27264965,-0.03438504,-0.22935778,-0.3045722,-0.26401067,0.062479842,0.21763133,-0.09171229,0.19947226,-0.030152101,-0.092691295,0.2575849,-0.22833039,-0.004660835,-0.20139535,0.08059952,-0.21373542,0.31351528,-0.08239892,-0.03360635,0.0097572,0.2392249,0.21527283,-0.24832986,0.3205205,-0.3873804,0.0070876773,-0.37631106,-0.2874358,0.04804543,0.09007801
Star,-0.10833452,-0.52129906,0.08859462,-0.0490402,-0.046867162,-0.11551609,-0.29336858,-0.32812458,-0.0377138,-0.04550247,0.33680224,-0.45602274,-0.06325869,-0.40133518,-0.10139121,0.44572017,-0.23797776,0.033828102,0.047764856,-0.0467863,-0.31971547,0.34597364,-0.078763984,-0.81201106,-0.20202367,0.16445771,-0.45419383,-0.3023625,0.26174918,0.09317361,0.16708922,0.024859507,-0.12733911,0.08538505,-0.24624395,-0.27805936,0.22730237,0.1825931,0.19585529,0.079481736,-0.09914363,0.3098006,-0.1473343,0.18000089,0.11140525,0.012351549,-0.086442724,0.009834727,-0.2335065,-0.007994866,0.22857857,0.05624473,-0.24990295,-0.20409009,0.28168264,0.44477725,0.26487577,-0.3217791,-0.50272304,-0.04085799,-0.035892546,-0.35128203,0.03979771,0.18014693
Faith,0.06603387,0.22715373,0.2558302,0.45764914,0.01896833,-0.2287239,0.25826168,0.14227682,-0.12088675,0.19690935,0.24186336,-0.040640082,0.08848489,-0.22968727,0.071310736,0.27699232,-0.14506707,0.049451068,-0.12732226,0.17006744,0.13263619,0.25879937,0.074429795,-0.30638686,-0.13101688,0.32350942,-0.08067676,0.046657458,0.15240523,-0.21281937,0.084977426,-0.22392265,-0.20683984,-0.19620179,0.108897194,0.13312498,0.032864682,0.17940463,0.09711731,0.20976129,-0.067384884,0.19030601,0.044641826,-0.2446326,0.12887311,-0.17247523,0.09962167,-0.20354064,-0.110113345,-0.10361949,-0.025988262,0.24157292,0.17601682,-0.08401759,0.24542196,0.05467739,0.096871465,0.11426319,-0.16133904,0.3196599,-0.10471206,0.10835144,0.044768278,0.2176967
Bryan,-0.16271889,0.058641646,0.42598665,0.37177095,-0.18291844,-0.36023474,0.34148195,0.071680084,-0.07494762,0.013832464,0.06983859,0.08881206,-0.2398935,0.34004626,0.12764058,-0.107868865,-0.30434677,-0.18672496,-0.12733646,0.07757132,0.00048098015,0.31387627,0.0030695715,-0.608984,0.51883084,0.24198207,-0.3465634,0.2913081,0.11324615,0.023559427,0.02456996,0.25462604,-0.6827719,-0.48307255,-0.33657506,-0.12765498,0.3780966,-0.3048376,0.31845182,0.15750673,-0.14900021,-0.19390094,-0.31930658,0.24588326,0.34683362,0.2678673,-0.46803063,-0.18306588,-0.26429003,-0.20548423,-0.08180452,0.13692094,0.26091078,-0.23240992,-0.014519188,0.87115926,-0.005126832,-0.5806607,0.34837475,0.4442531,-0.42028815,0.17893542,0.021657582,0.6589444
Rose,0.0034168456,-0.030400312,0.09074989,0.6717739,-0.19284484,-0.12246954,0.34720266,-0.10166385,-0.6016409,0.25964397,0.5624568,0.2346682,0.32770297,-0.19542633,-0.08875979,-0.033807665,-0.34245005,-0.10150302,0.020298926,-0.12254498,0.20330237,0.4791382,-0.022513201,-0.14455861,-0.12545064,0.0980636,0.33991855,0.07128394,0.16164748,-0.2986063,-0.030538907,-0.05110289,-0.27891195,-0.3270172,-0.122587584,-0.31684527,0.27081797,-0.007918618,0.4850498,0.21877825,-0.26175585,0.46966326,-0.19288182,-0.16137649,0.18126808,-0.09156478,0.14913721,-0.26345924,0.2648334,0.1660707,-0.017456312,0.17329468,0.011211075,-0.060592227,-0.07315106,-0.16156462,0.14853139,0.15974654,-0.23194385,0.39183813,0.21978006,-0.022638675,-0.100712195,0.6527837
Jose,0.46786717,-0.049314488,-0.21636008,0.35072556,0.21068816,-0.35764503,0.2274784,0.12345473,-0.16626146,0.14703108,0.24281023,0.03235809,-0.09406004,-0.31760308,-0.1405585,0.21162921,-0.09022265,0.24137875,-0.13969435,0.19768572,0.45411664,-0.057024434,0.05487353,-0.24766934,0.15568781,0.35844505,-0.33241478,-0.15619223,-0.07114208,-0.24550593,-0.004314072,0.13530533,-0.22765768,-0.17052181,-0.017258199,-0.13054399,-0.06585841,-0.059739213,0.3571875,0.18788166,0.2799667,0.043138884,-0.1754011,-0.17862271,0.22601335,-0.20499271,0.15528384,0.06668061,0.20873314,0.3993547,0.15677816,0.03628369,-0.11063682,0.029510181,0.055652753,0.087691635,0.30054444,0.17603941,0.03641519,0.46830076,0.14518875,-0.08478789,-0.08709043,-0.055835247
Luis,0.2748412,0.005240542,-0.2506734,0.3365197,0.1404733,-0.21192747,0.2698313,0.07400469,0.11469346,0.045739062,0.17131548,0.019792218,-0.13907534,-0.3178971,-0.17845936,0.0061952816,-0.29767928,-0.07884474,-0.09427031,0.46052876,0.15788679,0.376263,-0.054228067,-0.31701714,0.2599501,0.44507328,-0.26626828,-0.09465642,0.03973494,-0.16175945,0.05832245,0.38954353,-0.40354094,0.04206736,0.08874466,-0.25439844,0.12158945,-0.42972702,0.32038596,0.40673673,0.15487736,-0.0403329,0.020226227,0.010772708,0.031467926,-0.07350142,0.5703968,-0.37568045,0.12755828,0.037699047,0.21980898,-0.3198717,-0.3073945,-0.17494869,-0.17062399,0.083698004,0.038832195,0.046752546,-0.07731082,0.23300803,0.14511651,-0.32952788,0.10225663,-0.039605208
Stephen,0.18260899,0.10641618,0.2749114,0.076525964,0.01342424,-0.010274742,0.33461925,0.19630867,-0.33069113,0.34131223,0.18390295,-0.062159352,-0.123563424,-0.18049017,0.032032855,0.27943283,-0.1197758,0.026742954,0.04919399,0.26645356,0.3115781,0.3794792,0.23082979,-0.382536,-0.088597514,0.3722687,-0.37285334,0.32736182,0.20978601,-0.22609237,-0.09455406,-0.36842555,-0.0080808895,-0.16648617,0.057792522,0.1650056,-0.22713256,0.036924522,-0.1437114,0.41900876,0.04945199,0.04528849,-0.14205359,-0.13870291,0.119522296,-0.2810361,0.013259744,-0.18982582,-0.045225788,-0.1689397,0.12683037,0.20317306,-0.02386738,0.06229117,0.36044618,-0.16690505,0.006162426,0.21137635,-0.17346536,0.12367309,-0.2412826,0.22821204,-0.03705075,0.039544385
Mikey,0.39268297,0.136601,0.06089012,-0.18976407,-0.014121584,-0.11726953,0.25244886,0.16273367,-0.21830502,-0.15752988,0.15165214,-0.30462763,0.042608313,-0.27313334,0.10235065,0.0054805065,-0.26218322,-0.04772761,-0.1139367,0.19128673,0.13608676,0.1837257,-0.04928814,-0.45039612,-0.05358066,0.14555956,-0.09270665,-0.107912116,0.31402412,-0.41382346,-0.1526422,-0.18545467,0.00834624,0.03191362,0.064618625,0.14768982,-0.17050625,-0.2951202,0.19148862,0.21486679,-0.022265185,0.11908006,0.1480547,0.053276464,0.16463622,-0.4711122,0.11481555,-0.09379499,0.26010454,0.07325976,0.27266353,0.16847108,0.039204013,0.24213496,-0.010228868,0.053922255,-0.014112898,-0.13785827,-0.32785693,-0.04528044,-0.11025407,-0.20566615,0.33461258,0.19481473
Shar,0.20935377,0.101926126,0.09971492,0.13601625,-0.09000165,-0.30298182,0.18613985,0.24675222,-0.15524541,0.6031813,0.2571239,0.19540393,0.01642741,-0.20462812,-0.04074122,0.27298674,0.10507705,0.34710464,-0.23524764,0.28446656,0.19374426,0.19763424,0.19980328,-0.04251866,0.016350726,0.15293115,-0.06793963,0.123967834,0.33346608,-0.41215336,0.001119031,-0.2010003,-0.13351652,0.03237972,0.01351648,0.07782757,-0.1188718,-0.06379077,0.15790911,0.25740787,0.012296136,0.019614024,0.14550732,-0.3268411,0.1817028,-0.28499153,-0.095358804,-0.26412776,0.016315805,-0.13147736,0.41181302,0.32521814,0.32885972,0.19163324,0.20624743,0.0102512315,0.094235346,-0.052771177,-0.1465046,0.17175661,-0.2557946,0.088368505,0.10464221,0.14465119
William,0.4215471,0.22196765,0.30373293,0.2899785,-0.1296577,-0.21870369,-0.040212847,-0.15800208,-0.118917234,0.33966616,0.39627028,-0.019648878,0.25154835,0.066258274,0.12855478,0.29402173,-0.31862935,0.080303915,-0.21195641,0.1414984,0.11162404,0.23905014,0.20841755,-0.39182544,-0.22638138,0.41623107,0.1893393,0.015870124,0.41533348,-0.15465271,0.034743965,0.14473157,0.1789643,-0.13078558,-0.080323115,0.123722,0.18305877,0.17628919,0.10295585,0.23731399,-0.06317273,0.22583605,0.2433476,-0.1281003,0.5249219,-0.020987991,0.10447734,-0.016146014,-0.48844898,0.097345464,0.19944584,-0.1081098,-0.011161782,-0.14195701,0.3805794,0.08244021,-0.005522861,0.11628722,-0.3397053,0.4950592,0.015380217,-0.26946795,-0.21793641,-0.06901602
Doug,0.11173423,-0.22989106,-0.10983777,-0.25237733,0.065868706,0.03644294,-0.039458115,0.058190133,-0.31501552,-0.069568776,0.029021215,-0.13358557,-0.3693926,-0.17918445,-0.14777632,0.379076,-0.13407281,-0.31514093,0.053519048,-0.1315094,-0.12946832,0.49427673,0.04653764,-0.66438055,0.011451299,0.30364925,-0.14907295,0.2818606,-0.0127906175,0.0889263,-0.085752554,0.0754806,-0.4422117,-0.047218185,-0.0035737418,-0.40000525,0.01420544,-0.03467201,-0.06156494,0.1303557,0.06618706,0.057515983,0.19446841,-0.18211421,0.3899609,-0.10015862,-0.16149662,-0.26154622,0.20672742,-0.028119575,0.47424656,0.28189766,-0.07196197,0.40750703,0.39915568,0.32125372,0.21977012,-0.15403566,0.06893682,0.54460436,-0.08423661,0.02004871,0.020233411,-0.02605041
Justin,0.3107627,-0.024288185,-0.33423844,0.19539165,-0.012501417,-0.08903633,-0.07083218,-0.051734287,-0.10983401,-0.16413082,0.3141683,-0.0027609046,-0.22872396,-0.5039023,-0.04899749,-0.020309018,-0.22357756,-0.21171047,-0.14569809,0.0715573,0.055075288,0.15869632,0.10727191,-0.5283552,0.12889312,0.5829017,-0.15485749,-0.13570265,0.014270375,-0.3201147,-0.24527039,0.0936943,-0.20572896,0.13115235,-0.08672941,-0.11736114,0.08142298,-0.18464881,0.38297877,0.32479233,0.26914105,0.14510705,0.12089529,-0.07900118,-0.2296743,-0.2755082,0.382519,-0.059714675,0.24547018,0.070082985,0.12781231,-0.0046329247,-0.13019827,-0.08896876,-0.04959344,0.108738884,0.17062265,-0.23805416,-0.16152631,0.37745184,0.004552133,-0.12902492,0.061962686,0.07106834
Vanessa,-0.024801781,0.2272131,0.16629955,0.2515612,-0.16731927,-0.30211654,-0.18165101,0.18611848,-0.16295724,0.49502763,0.10186934,-0.46781963,-0.45743135,-0.05100644,0.13354708,0.7450877,-0.2988804,-0.20753269,-0.5609582,0.47305185,-0.13112275,0.16847281,0.024448333,-0.3958197,0.4192293,0.038463254,0.11325524,-0.0033363092,0.10958064,-0.09079752,0.53234535,-0.20071152,0.029377189,-0.034409776,0.1529129,0.0063512023,-0.025475597,0.017015176,0.13478625,-0.25237662,-0.08038188,0.1104944,-0.133033,-0.44807553,0.13421391,-0.22371674,-0.060450368,-0.08040732,-0.037832938,0.20715013,-0.087574,0.031051299,-0.32945243,0.55850184,-0.053005524,0.12593454,0.4290882,-0.06083508,-0.1861257,0.10158248,0.129768,0.0140646985,0.43791783,0.05353619
Willy,0.19855176,0.021358158,0.39859247,0.13786168,-0.0874138,-0.2314624,0.10415173,0.14846541,-0.10936935,-0.12587371,0.15348506,-0.010930812,-0.333639,-0.22832054,0.22227913,-0.05756362,-0.29199544,0.042807966,-0.095663086,0.24935964,-0.19561459,0.28462216,0.2836173,-0.46529993,-0.22887899,0.44709578,-0.08843151,0.036505003,0.24273072,0.05640904,0.13736452,-0.049224988,-0.085469924,0.21088411,-0.07323114,-0.1065909,0.002619672,0.050222564,0.059891004,0.12683661,0.13362223,0.11929532,0.027120624,-0.062131032,0.1752586,-0.3447617,0.14394388,-0.054094914,0.12173264,-0.020275097,0.16674727,-0.0072121792,-0.15581606,0.04565484,-0.068888955,0.043190125,0.2967786,-0.11387559,-0.2519546,-0.043055516,-0.092243426,0.14970538,0.04514137,0.3054192
Cricket,0.3091685,0.2850426,0.22655955,0.33537677,-0.12732649,-0.063995145,-0.096866116,0.17251708,-0.28494686,0.37391204,0.4166264,0.0069632307,-0.14686964,-0.28779638,-0.33442974,0.12523767,0.15662424,-0.15721747,-0.17339426,0.30247802,0.19200364,0.29273736,0.3644372,-0.014972749,0.22112106,0.25272873,-0.051025353,0.33527014,0.111019835,-0.34722355,-0.18577187,0.03895076,-0.18630974,0.05779521,-0.102986984,-0.062148273,0.019261107,0.23640437,0.10130251,0.45048097,0.048814807,0.08771285,-0.040790804,0.2987105,0.18796083,-0.11348423,0.00032632615,-0.15372203,-0.27998936,0.108836114,0.20294559,0.33158252,0.35688275,-0.22340052,0.4337371,-0.040895812,0.06324793,0.016622864,-0.0073321103,0.024870396,-0.27854666,-0.050505675,0.32656386,-0.03017982
Batman,-0.0024235116,-0.4336067,0.15605454,-0.07081079,-0.00077252067,-0.18694842,-0.015770243,-0.25507554,-0.28008673,-0.078258246,0.3442646,-0.22671145,-0.20578577,-0.20556481,0.2799542,0.13319567,-0.24325228,-0.5133125,-0.1624443,0.08844558,-0.041227274,0.27628922,0.10746709,-0.31042787,-0.114398904,0.50867075,-0.3703318,-0.22405608,-0.03791981,0.0071858256,0.09108527,0.024290293,-0.103715725,0.055275716,0.1012466,-0.15897109,0.047598395,-0.21356867,0.080303,-0.17230533,0.207734,0.1423926,0.02025793,-0.012327383,0.10187908,-0.4938757,0.15626343,0.09137407,0.056399398,0.10179234,0.25247076,-0.0043419446,-0.37687242,0.12049008,-0.0019754977,0.122957684,-0.09804942,-0.21384552,-0.30019695,0.06506326,-0.006772296,-0.29757065,0.18934928,-0.055792682
Hunter,-0.06784141,-0.066126406,0.27410552,0.07907502,-0.06437171,-0.103249,0.20562841,0.059955187,-0.40914294,0.083640076,0.28926867,-0.09491646,-0.10664011,-0.07050828,0.065677345,0.4416988,0.08911855,0.08272667,-0.27476177,0.3240278,0.087959446,0.30867627,0.13091339,-0.12218379,-0.21114613,0.19071096,-0.19422543,0.096567,0.16036291,-0.27264592,0.0756795,-0.29435444,0.0064966297,-0.2345647,-0.100572444,0.06006948,-0.17901915,-0.37143737,0.105449066,0.10740633,0.23216255,-0.0003319095,-0.033985063,-0.2435373,0.17739956,-0.28471366,-0.13447486,-0.39372027,0.11364921,-0.10444906,-0.04805445,0.07043225,-0.07510668,0.16258365,-0.025687005,0.14146961,0.28309235,-0.018086204,-0.11794486,0.27646035,-0.002317149,-0.029190008,0.14627215,0.07096741
Erica,0.09400966,-0.066831954,0.31818753,0.08868958,-0.049775153,-0.37179986,0.2777222,0.12879208,-0.2908596,-0.21179558,0.2607066,-0.10315189,-0.2197918,-0.2020464,0.3319851,-0.1797879,-0.21679226,-0.17995438,0.03000507,0.024259564,-0.065522015,0.15947501,0.12573148,-0.3949197,-0.34426582,0.14019138,-0.18319215,-0.1327614,0.116251424,-0.44105303,-0.021888679,-0.22733583,0.04863434,0.1621961,-0.0009665927,-0.14413536,0.04316876,0.045687407,-0.067153476,0.15166569,-0.16299884,0.00037354903,-0.0022922873,0.1957405,0.13527161,-0.4532551,0.17373393,-0.08240173,0.29222822,0.016393455,0.20922953,-0.015011214,0.020202525,0.26789993,0.0334049,0.17882338,-0.076576814,-0.088360935,-0.37179855,-0.072414584,-0.14945592,-0.2467565,0.48123175,0.41044766
Lulu,0.22571278,-0.15817018,0.35029203,0.42744896,0.36798614,-0.27001366,0.003909955,-0.0070418715,-0.3143299,0.053366236,0.039948642,0.17347921,0.012127893,-0.031551167,0.16608255,0.25493786,-0.12803164,0.076459795,-0.29501587,0.40706268,0.27552032,0.13993393,-0.0042060227,-0.29106072,0.14303166,0.31702784,-0.03301678,0.32768863,0.07898001,-0.2927535,0.1145022,0.1747258,-0.16506954,-0.23902516,-0.25525886,-0.011004739,0.30209252,-0.21095268,-0.10329895,0.23421055,0.2570322,0.152608,-0.1109629,-0.010450903,-0.20260946,-0.10023782,-0.24791284,-0.1631685,-0.20303528,-0.107309416,0.024765452,0.15719835,0.3374994,-0.078216285,-0.09129026,-0.2131013,0.054861497,0.04288971,-0.029786,-0.1977616,-0.119221576,0.1450048,0.2506102,0.17236352
Jonathan,0.04670727,0.22572218,0.3663034,0.319425,-0.17850733,-0.16275124,0.10734132,0.05297057,-0.23884162,0.039366223,0.38673326,0.007486495,-0.10001156,-0.080782674,-0.12722771,0.43845052,-0.25763053,0.21869746,-0.1886332,0.28521773,0.17187214,0.40795895,0.06542494,-0.3382269,0.037848473,0.16652624,-0.2647956,0.33747935,-0.09353567,-0.2012672,-0.00308568,-0.27895072,-0.082771726,-0.18601245,-0.026546353,0.07252041,-0.09524369,-0.13342088,0.12968038,0.23370552,0.106676474,0.0343104,0.09093969,-0.3469653,0.19813336,-0.25475824,-0.08858958,-0.41703525,-0.14934649,-0.15163793,-0.058924567,-0.031750914,-0.032703232,-0.03385439,-0.071109906,0.1557577,0.059240237,0.1385708,0.04914216,0.25613376,0.15285492,0.13723639,0.1716101,0.1959716
